academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
deposit,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
depot,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
depress,1,4,10,19,11,0,3,24,6,5,17,21,8,0,10,105,5,73,1,0,33,19,14,6,5,3,12,24,2,392,32,39,0,8,7,14,61,75,7,39,0,11,2,5,3,2,2,3,24,51,0,20,42,54,18,0,10,0,1,1,2,0,7,54,320,0,15,1,40,15,7,2,72,141,61,114,0,21,19,1,15,20,6,246,30,4,61,61,8,0,26,3,47,2,0,1,0,14,7
dept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
depth,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,4,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,5,0,0,0,0,5,2,0,1,0,1,0,0,1,0,2,1,0,0,8,0,0,0,3,4,0,0,0,0,0,0
deputi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
der,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,5,12,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,1,3,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
derek,0,0,0,0,0,0,0,0,108,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deriv,0,0,4,1,1,0,0,2,0,0,1,0,3,0,0,0,3,3,0,0,0,4,1,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,2,0,0,2,0,3,1,0,0,5,4,1,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,0,1,0,3,0,0,0,1,0,0,6,0,0,1,1,0,11,1,0,0,0,0,2,0
descend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
descript,1,0,1,1,0,1,0,3,0,0,2,5,4,1,1,0,0,3,2,2,5,1,3,0,1,3,0,0,3,0,3,1,0,1,1,2,0,0,0,0,10,0,2,0,0,0,1,0,2,1,0,0,8,0,0,1,5,0,0,1,0,0,0,3,3,0,0,1,2,0,1,0,14,0,1,3,1,0,2,0,0,3,1,1,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0
desert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
deserv,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,0,4,0,0,0,0,1,3,1,0,0,0,0,2,3,1,0,0,0,2,0,0,3,0,2,3,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,2
design,11,8,3,6,2,1,3,2,13,0,5,8,13,9,2,2,3,3,2,4,7,33,2,2,5,10,1,6,15,3,0,1,0,2,2,5,5,1,3,4,6,0,20,3,5,1,8,4,3,0,2,6,8,2,2,13,16,6,2,3,5,2,1,5,1,0,1,2,0,2,8,4,2,0,3,0,4,3,6,0,1,8,1,1,0,0,27,2,1,31,3,3,5,2,3,2,7,17,7
desir,4,4,9,5,1,0,0,4,0,0,3,4,2,2,0,0,13,3,0,1,5,19,0,2,2,1,2,0,4,1,10,0,0,5,5,4,2,1,1,0,5,0,3,2,0,10,0,4,2,14,0,65,24,6,2,0,33,1,0,2,2,0,1,0,2,0,1,0,1,1,0,0,7,0,3,2,10,1,11,19,2,9,9,0,0,5,21,4,0,0,0,1,1,1,0,0,0,1,0
desk,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
desktop,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,2
desper,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
destini,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
destroi,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0
destruct,0,0,1,1,0,0,1,2,0,0,0,0,1,0,3,0,0,9,0,0,0,0,0,0,3,0,9,0,0,0,0,7,0,0,1,2,6,1,0,0,0,1,2,0,4,1,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,9,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
detail,3,0,1,6,2,0,4,4,6,1,4,6,4,2,1,1,2,0,1,3,10,2,0,0,2,15,3,6,1,3,1,3,1,11,9,4,5,1,1,0,8,0,2,1,9,5,0,3,2,2,0,11,6,8,1,2,7,1,0,3,1,1,1,6,1,0,1,0,0,0,1,1,4,1,3,1,26,1,2,3,5,2,3,2,0,1,13,7,4,6,4,4,8,0,1,0,0,6,1
detect,1,0,1,1,2,0,0,11,0,1,4,0,6,3,0,3,0,2,0,0,5,0,0,0,0,0,0,0,0,7,5,4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,2,6,0,0,1,0,18,0,0,2,0,0,0
determin,5,1,6,8,3,1,3,7,0,1,5,5,8,0,2,2,9,4,0,1,0,16,1,0,2,0,0,0,3,2,10,8,0,14,7,4,1,6,1,2,2,6,3,0,0,5,0,1,0,9,0,0,10,9,3,0,5,3,0,1,6,1,1,0,3,0,3,1,2,1,0,2,5,0,1,5,10,1,5,0,3,0,0,0,0,1,5,2,2,4,3,1,17,0,1,2,1,3,0
detroit,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0
deutsch,1,4,1,1,0,0,0,2,2,0,3,0,1,0,0,0,1,3,9,0,5,8,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,5,0,1,0,0,3,0,2,3,4,0,0,4,4,0,0,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,8,4,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0
deutschland,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0
dev,0,0,0,2,0,0,0,0,0,0,29,23,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
devel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
develop,32,24,45,35,3,0,11,55,31,2,64,129,117,3,44,16,21,55,27,4,68,54,11,4,8,7,19,16,30,17,57,48,1,49,41,17,20,51,17,12,75,10,58,15,21,8,2,14,19,47,3,43,71,45,9,8,36,17,5,10,7,10,4,45,20,6,13,8,30,12,66,45,66,11,17,45,26,3,50,12,19,14,9,5,2,44,65,9,8,50,31,22,51,1,16,3,9,23,3
development,1,0,1,11,0,0,1,2,2,0,84,45,127,0,18,0,1,10,0,0,16,21,0,0,0,0,3,0,2,0,188,8,0,3,3,3,1,11,0,0,1,2,0,0,0,0,0,0,2,4,0,0,4,4,3,0,0,0,0,0,0,0,0,1,3,0,0,1,4,0,2,11,6,0,8,6,7,0,8,0,9,1,0,0,0,1,10,1,0,5,0,1,1,0,0,0,0,0,0
deviant,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deviat,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
devic,0,0,0,5,0,0,0,1,0,1,1,0,6,4,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,8,0,0,0,3,1,0,0,0,2,1,0,1,0,1,0,0,0,2,0,10,1,1,0,0,1,0,0,0,0,0,2,2,0,1,1,2,2,0,6,0,0,0
devil,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
devot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0
df,0,11,0,1,128,0,0,0,2,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,0,0,5,0,2,0,0,1,0,0,1,0,0,1,23,5,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0
dg,0,4,0,0,96,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dh,0,10,1,0,87,1,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0
di,0,11,2,4,105,0,0,15,1,0,4,3,12,9,1,0,0,3,0,1,0,4,1,1,0,1,0,0,1,0,0,0,1,1,1,3,2,0,2,23,0,0,0,0,2,3,1,0,21,4,2,0,2,12,0,0,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,4,1,0,0,0,2,0,9,0,0,2,5,1,11,2,0,0,3,0,0,0,1,0,0
diabet,0,0,4,0,19,0,5,6,0,2,3,0,22,0,0,6,0,2,1,0,0,0,1,1,0,0,0,0,0,10,0,1,0,0,0,3,2,2,1,2,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,8,1,0,7,3,76,1,0,5,0,3,0,3,5,1,26,0,0,1,0,1,0,0,0,1,2,1,8,0,0,0,0,5,3,0,0,0,3,2
diagnosi,6,0,9,65,9,0,3,56,0,2,71,8,76,0,22,24,0,72,0,0,74,34,5,2,4,2,7,0,1,8,52,49,0,1,1,12,158,2,4,7,6,0,1,0,5,0,0,1,6,19,2,0,26,8,3,2,2,0,0,0,6,0,0,0,24,14,7,1,39,2,3,0,90,21,1,39,5,0,0,0,0,23,0,0,31,0,50,4,0,0,1,6,35,3,0,2,1,1,0
diagnost,0,0,9,9,0,0,2,10,2,0,62,1,60,0,2,12,0,23,0,1,34,35,2,0,1,0,5,0,0,2,24,20,0,2,2,6,3,3,3,1,0,5,0,0,1,0,0,1,8,11,1,0,41,4,1,0,2,0,0,0,1,0,0,0,8,0,1,0,19,0,0,0,54,5,1,8,0,0,0,0,2,30,0,0,1,0,30,3,0,0,0,0,4,2,0,0,0,1,0
diagram,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
dialog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dialogu,0,0,2,0,0,0,0,0,2,0,2,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
diamet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diamond,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dian,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
diana,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
diari,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
dice,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
dick,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
dictionari,0,4,1,0,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,14,0,6,1,0,0,0,0,0,0,0,3,2,0,1,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,5,0,0,8,0,2,0,0,0,0,4,5,1,0,0,0,0,2,0,0,0,0,0,0
die,0,1,0,0,3,0,2,4,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,2,2,0,0,0,4,1,0,0,0,0,0,2,0,1,2,1,0,0,0,9,0,0,4,0,0,0,0,1,2,0,1,1,1,0,0,2,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,19,2,0,0,0,7,0,0,0,1,2,2
diego,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0
diesel,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diet,0,0,0,14,2,0,0,14,2,3,2,0,23,2,5,16,0,4,0,1,0,0,4,0,0,2,0,0,0,0,1,4,0,0,0,1,0,1,6,2,0,0,0,0,10,0,3,0,0,1,3,0,0,0,0,0,1,0,0,2,1,1,3,9,4,25,2,0,15,0,6,0,1,16,2,0,2,0,1,0,0,0,4,1,6,0,0,4,0,0,1,0,13,11,0,0,0,2,1
dietari,0,0,0,2,0,0,6,3,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,1,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0
diff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
differenti,4,1,0,5,0,0,0,4,0,0,11,7,6,0,2,0,3,7,0,0,0,32,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,7,0,1,0,0,0,2,0,0,0,1,0,10,12,0,1,1,6,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,0,0,7,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
difficult,4,0,2,8,0,6,0,5,2,0,6,2,8,0,7,3,3,15,0,2,1,8,14,5,1,1,1,18,1,10,1,9,2,5,4,2,9,3,0,4,2,1,7,2,11,6,5,2,12,8,2,10,19,4,5,6,4,1,1,2,5,3,3,2,6,0,2,0,7,3,3,1,15,2,9,2,0,9,6,0,2,2,7,2,5,4,1,2,0,0,0,3,4,0,0,0,1,6,1
difficulti,3,4,4,36,1,0,0,21,4,5,31,22,35,0,3,5,0,18,1,1,10,44,9,0,11,2,11,1,0,6,23,8,0,6,8,1,1,24,1,4,1,5,2,1,0,3,0,1,4,8,4,6,8,67,12,39,3,0,1,0,0,1,1,1,4,0,1,2,0,4,1,17,28,3,11,11,0,1,3,6,3,1,0,5,3,1,6,1,1,0,3,1,14,0,0,0,1,5,0
dig,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
