academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
accompani,0,8,0,1,0,0,0,0,0,3,3,9,2,1,0,0,1,2,0,0,0,0,1,0,0,0,5,1,0,2,3,5,0,3,4,1,0,2,2,3,0,0,0,0,0,0,0,2,0,0,0,12,4,12,1,0,3,0,0,0,0,0,0,0,2,0,4,0,1,2,0,0,3,0,1,1,0,0,2,0,1,0,0,1,0,1,0,3,0,0,1,4,0,0,0,0,0,1,1
accomplic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplish,1,0,1,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,7,2,0,1,0,0,0,0,1,2,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,1
account,5,17,7,4,0,10,2,11,5,2,11,9,9,9,4,5,16,11,4,1,20,6,1,3,0,9,6,1,17,1,5,18,8,13,9,1,7,1,2,2,6,0,22,2,3,6,1,8,8,10,0,41,13,8,9,0,9,4,0,3,4,2,0,13,3,4,3,6,6,0,13,6,8,5,1,7,5,0,6,5,11,5,3,2,2,5,17,5,2,3,0,10,13,2,2,10,1,12,0
accredit,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,0,0,2,0,2,0,2,7,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,6,0,1,0,0,0,1,0,0,0
accru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumul,0,0,10,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,5,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
accur,3,0,0,2,2,0,2,3,0,0,5,3,1,0,1,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,5,5,0,0,0,4,0,3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,4,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,3,2,1,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,1,0,2,6,0,0,0,2,1,0
accuraci,1,2,1,0,0,0,0,3,0,0,1,0,0,0,1,0,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
accus,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,6,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
accustom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
acet,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achiev,33,24,4,1,0,0,1,0,0,2,3,3,1,1,8,0,0,12,0,18,1,3,2,1,1,3,4,5,1,0,2,4,6,2,4,2,2,2,5,1,1,1,8,5,3,2,5,1,1,1,0,1,7,6,7,3,10,7,3,0,0,2,0,1,0,6,0,1,0,0,1,3,13,0,0,1,0,4,12,0,0,0,2,0,0,4,5,0,0,1,1,10,1,7,0,0,3,4,2
acid,0,0,4,4,0,0,0,12,0,0,0,0,13,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,11,3,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,4,0,0,16,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,1,1
acknowledg,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,0,6,1,5,5,0,0,0,0,0,4,4,0,2,4,0,0,0,0,3,0,2,10,2,1,4,0,0,0,0,0,2,0,14,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,4,1,2,1,0,1,8,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0
acm,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
acn,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
acorn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acoust,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
acquiesc,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acquir,0,0,2,0,0,0,0,2,0,0,8,0,4,0,0,0,0,3,2,4,1,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,2,2,0,1,0,1,1,0,1,0,9,0,0,0,1,8,1,0,0,3,0,2,0,1,0,0,1,0,0,2,0,0,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,3,0,0,13,0,0,0,0,1,0
acquisit,2,2,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,1,5,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47,0,0,1,0,0,0,0,0,0
acquit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acr,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acrobat,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
action,6,24,5,6,0,0,1,16,3,4,13,5,18,2,3,5,9,13,1,4,0,21,7,11,1,14,6,8,4,6,5,11,1,27,25,3,4,3,5,2,2,0,14,5,3,11,8,3,9,18,0,36,4,5,13,0,13,2,0,1,1,3,1,6,1,0,11,9,4,1,4,4,9,0,0,8,0,2,23,1,8,3,3,8,2,3,13,6,11,2,6,11,1,0,1,3,35,12,8
activ,12,16,33,43,3,5,3,34,2,9,15,56,26,2,16,28,18,21,3,3,0,17,18,1,4,8,10,120,1,22,8,6,5,16,4,4,14,6,14,5,5,2,11,2,13,7,3,15,14,5,4,85,60,26,10,6,80,3,0,11,6,1,1,44,19,35,11,8,12,8,33,10,24,1,8,26,1,2,18,41,56,18,3,10,9,11,15,21,18,0,15,27,33,2,2,5,6,27,5
activist,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0
actor,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
actress,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acut,1,0,12,4,4,0,1,6,0,5,2,3,2,0,0,3,0,0,0,0,0,1,10,0,0,0,0,1,0,0,5,5,0,1,1,1,0,0,2,8,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,6,1,0,0,1,0,0,1,0,2,12,0,0,1,0,1,1,0,1,2,0,8,7,0,0,3,4,33,0,0,0,0,1,0
ada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
adam,0,0,2,0,0,0,0,1,27,0,1,2,3,1,1,0,1,3,3,3,0,4,0,0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,6,0,1,0,0,6,0,0,0,0,0,0,3,1,0,4,10,0,0,0,0,3,1,0,0,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
adapt,0,186,15,5,15,0,0,0,0,2,2,4,0,0,2,0,3,7,0,8,10,1,0,0,0,1,2,16,2,0,5,4,1,3,2,20,0,1,1,6,32,0,0,0,0,2,1,0,5,0,1,6,8,6,0,1,2,0,2,0,0,0,0,10,4,0,0,4,0,0,0,1,3,0,4,0,0,0,6,0,1,2,0,1,0,7,4,1,0,3,2,32,8,0,0,0,0,2,1
add,1,1,2,13,7,1,0,0,9,0,0,1,1,4,33,9,1,7,10,1,0,11,0,0,1,20,2,2,2,3,2,0,0,5,1,0,17,0,0,0,0,0,1,1,7,1,3,3,4,0,0,2,8,0,33,1,2,0,0,3,4,0,0,2,1,1,2,22,3,0,3,0,1,3,2,1,0,1,2,1,0,1,2,2,6,1,0,3,2,2,0,2,1,0,0,1,2,5,5
adder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
addict,0,0,430,6,0,0,29,0,7,0,1,0,0,0,0,0,0,3,0,0,5,11,11,84,40,1,29,2,3,1,0,0,2,0,0,117,203,0,4,0,1,0,1,7,7,6,0,1,0,91,0,34,1100,0,12,0,2,0,1,0,2,0,1,4,11,9,5,1,0,4,2,0,4,0,1,13,0,1,1,15,3,340,3,1,2,1,110,6,8,0,0,1,0,0,3,0,0,3,9
addit,6,14,11,13,5,1,2,11,0,2,12,18,11,1,4,3,8,22,4,4,21,8,3,0,2,0,8,3,4,9,26,10,13,25,18,1,4,4,6,1,15,2,3,7,2,1,2,7,18,9,0,31,4,8,4,2,17,1,0,4,5,4,1,10,9,2,6,1,4,1,1,2,30,0,7,18,10,0,8,11,8,6,1,3,3,6,22,7,16,6,1,29,18,1,1,1,4,11,2
addition,0,0,2,4,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0,0,0,1,0,0,2,0,1,0,6,0,6,0,0,2,0,3,0,0,1,0,0,0,3,1,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,5,3,2,0,0,0,0,0,0,0,0,1,1
address,7,25,2,2,1,0,2,2,0,0,6,8,6,3,10,2,6,8,3,11,5,0,7,4,5,5,1,0,5,1,1,0,1,21,19,12,8,3,1,0,14,1,16,3,5,6,7,0,7,2,4,6,7,6,10,1,14,2,1,4,0,4,2,1,1,1,0,12,0,2,4,10,6,0,3,15,0,3,5,12,2,5,5,1,1,1,20,3,8,5,3,12,3,2,2,2,5,3,5
adel,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adelaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adept,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adequ,0,10,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,2,10,1,0,0,0,0,0,1,1,2,0,0,1,2,1,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,4,0
adher,1,0,0,0,6,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
adhes,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjac,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjunct,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0
adjust,0,68,4,3,20,0,2,7,0,0,2,0,4,1,1,2,0,1,0,1,10,3,4,1,2,0,2,2,6,1,11,0,2,0,0,1,0,0,2,3,1,0,0,1,1,1,0,0,6,8,0,0,4,0,1,0,2,0,3,4,5,1,0,1,2,0,3,8,0,0,3,10,0,0,63,2,0,0,4,0,5,2,2,0,0,2,12,1,0,1,0,1,2,0,1,1,0,1,1
admin,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
administ,3,6,6,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,5,4,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,1,5,3,0,2,0,0,0,0,0,0,0,0,1
administr,0,8,26,8,1,0,21,2,1,1,1,0,5,4,0,9,0,1,5,2,5,8,3,0,0,1,0,2,12,8,0,1,12,6,4,23,1,0,2,0,7,4,1,0,0,0,0,4,1,0,2,0,4,0,0,0,0,0,0,2,0,4,0,1,2,9,5,48,5,0,0,0,2,5,0,4,0,0,4,0,4,4,0,0,3,0,36,6,1,3,8,11,5,0,0,4,1,3,2
admiss,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,8,0,1,0,0,0,5,0,1,0,0,0,0,3,0,1,2,1,4,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,12,5,0,7,0,3,0,0,1,2,1,1,2
admit,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,0,7,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,0
admitt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
admonish,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
admonit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ado,0,1,0,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adob,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,1,0
adolesc,1,43,14,57,4,0,5,0,0,5,42,27,48,0,23,21,2,18,0,0,336,18,1,1,3,2,4,4,20,13,9,40,6,20,15,6,2,6,32,1,16,2,0,1,1,1,0,1,6,20,0,36,78,0,7,0,3,0,0,3,0,0,1,3,10,0,8,7,42,0,0,12,30,0,0,14,0,0,31,0,34,1,0,0,2,0,86,24,19,0,11,15,1,0,0,1,0,1,0
adolf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adopt,0,42,1,0,1,235,0,1,1,0,3,79,4,2,0,0,4,2,0,2,0,1,0,0,1,1,4,1,6,1,0,0,5,5,2,0,1,0,2,0,0,1,1,0,7,1,0,5,8,4,6,0,0,4,2,0,8,0,0,2,0,0,0,6,0,0,0,0,1,0,6,2,1,0,3,0,0,0,0,0,3,1,5,0,1,3,16,0,0,3,0,0,0,0,11,0,3,1,2
ador,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adorn,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
