academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
carter,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cartoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,1,2
cartridg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
case,2,12,5,17,1,9,4,5,5,1,21,11,43,4,6,6,12,20,0,2,11,12,8,2,0,1,17,0,16,10,28,10,66,69,54,9,3,6,30,10,10,0,8,0,14,1,3,4,11,38,1,74,21,29,9,1,15,1,3,2,1,2,9,2,8,27,2,10,3,3,7,3,16,1,7,38,1,3,6,1,34,5,3,8,10,2,40,13,8,14,1,32,28,0,2,5,12,2,2
casei,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cash,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,13,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cashier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
cassett,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cast,0,0,0,0,0,0,0,0,28,0,2,1,1,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
castl,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
casual,0,0,0,0,0,0,0,0,2,0,1,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,11,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
cat,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1
catalog,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
catalogu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catalyst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
catch,2,0,0,0,0,0,0,0,5,0,1,3,0,8,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,2
categori,2,20,7,4,1,0,6,0,4,0,14,7,23,0,2,6,25,13,2,4,10,26,3,0,1,0,14,0,5,166,16,33,4,15,10,5,5,3,6,6,15,7,0,0,0,9,1,19,24,20,0,19,24,10,2,2,36,3,1,2,3,0,6,21,6,0,1,3,6,1,57,4,31,0,8,9,10,0,10,11,9,6,6,4,1,26,26,16,5,0,0,6,6,0,0,0,1,2,1
cater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
catherin,0,0,0,0,0,2,0,0,0,0,2,0,4,2,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
cathol,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,1,12,2,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
cattl,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
caught,2,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,3
caus,10,12,36,39,4,0,34,48,26,4,42,9,117,3,14,33,6,42,0,3,0,109,25,1,1,0,16,7,8,33,61,44,14,42,46,28,35,15,51,42,18,2,5,0,16,3,8,8,27,45,14,48,27,26,6,7,23,1,3,6,5,4,8,5,32,25,17,7,28,19,8,5,50,20,4,104,0,6,15,15,28,16,6,17,30,3,79,22,29,5,10,11,123,2,1,0,5,27,5
caution,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,6,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
cave,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cayman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb,0,10,0,0,149,0,0,1,508,0,0,6,0,1,0,0,0,0,1,7,0,0,0,0,0,56,0,6,0,1,0,0,2,0,0,1,0,0,3,20,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,6,0,0,0,0,0,56,2,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,6,4,2,0
cc,0,10,0,0,188,0,1,0,0,0,1,0,0,6,0,0,0,0,2,2,0,0,0,0,0,2,0,6,0,1,0,0,1,0,0,2,0,0,2,31,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,3,1,0,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
ccd,0,0,0,0,1,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd,0,11,4,17,115,0,2,0,0,0,1,6,6,8,24,0,0,8,22,4,10,0,2,0,0,2,1,8,0,7,0,0,0,0,0,2,0,0,4,14,11,0,0,1,0,0,0,2,0,1,0,0,0,8,0,3,0,0,0,5,7,0,0,1,0,0,0,4,3,0,6,6,4,0,0,5,4,0,0,11,0,1,2,1,0,1,5,0,0,0,0,5,15,0,1,0,1,0,0
cdt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ce,0,9,4,0,123,0,0,0,0,0,0,2,1,7,0,0,0,4,0,3,0,0,1,2,0,5,0,2,6,3,0,0,0,0,0,1,0,0,1,11,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,1,1,0,4,0,0,0,0,2,0,0,6,5,1,0,0,0,2,4,1,0,1,5,0,8,0,0,0,1,0,0,1,0,0,0
cedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ceil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
celeb,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
celebr,0,0,0,0,0,0,1,0,14,2,0,0,1,26,0,1,25,0,3,0,0,0,11,1,0,0,1,0,0,1,2,0,0,0,2,1,2,0,6,0,0,0,0,0,1,0,2,9,3,0,3,0,0,0,2,1,9,1,4,1,0,0,0,0,4,0,0,1,0,0,5,0,0,0,2,0,0,3,0,0,0,0,6,3,0,1,0,0,1,1,1,1,0,7,1,0,4,1,3
cell,0,0,12,3,0,0,0,17,0,0,1,2,11,5,0,2,0,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,40,0,5,16,0,0,0
cellular,0,0,5,0,0,0,0,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
celtic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
cement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
cemeteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0
censu,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
cent,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0
center,11,5,10,21,2,6,4,41,3,1,14,7,34,6,30,29,22,13,28,7,28,8,24,24,15,14,8,3,22,13,27,5,10,34,44,43,42,6,23,7,10,4,22,7,7,6,10,12,8,14,20,1,40,0,12,13,22,0,4,12,15,7,2,44,29,53,7,9,42,1,8,2,9,25,23,21,18,2,11,16,37,4,2,2,5,19,58,30,16,32,27,27,53,5,10,66,12,3,3
centr,0,0,1,3,1,0,0,0,0,0,5,6,7,1,0,0,1,1,0,0,0,0,5,1,0,0,0,0,2,0,0,0,1,7,2,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,4,3,0,3,0,1,1,0,1,7,0,0,0,0,2,1,0,0,0,0,3,0
central,0,0,3,3,4,0,1,0,9,0,3,16,4,7,0,0,2,1,0,0,0,4,11,0,1,3,1,1,1,10,4,0,0,7,6,6,4,3,0,1,5,0,1,0,0,4,0,0,2,1,0,0,4,17,2,1,3,0,0,3,0,0,0,3,3,0,0,0,1,1,0,0,11,0,1,2,7,0,3,0,0,2,1,1,1,8,15,0,1,0,0,3,5,0,2,1,1,0,0
centuri,0,4,1,1,0,0,0,0,0,0,0,0,2,5,0,0,13,4,1,1,10,0,0,0,0,0,1,0,4,0,0,0,12,13,13,0,1,0,0,0,0,0,1,0,0,12,0,21,0,0,0,5,4,0,0,0,78,0,0,4,0,0,3,9,0,0,0,0,2,0,0,1,9,0,0,6,0,0,4,20,2,0,1,1,0,28,0,3,0,0,0,0,10,0,0,1,1,0,0
ceo,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,71,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,4,0,0,0
ceremoni,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
certain,4,0,6,10,1,0,5,4,4,2,3,5,4,1,3,5,0,5,0,2,0,4,2,0,0,0,4,1,0,10,7,0,8,16,15,2,8,1,13,2,11,0,1,0,0,3,0,0,3,9,0,31,4,4,5,3,4,1,0,2,5,1,1,1,3,1,9,3,2,2,3,0,6,0,2,16,5,0,18,0,4,1,6,3,5,6,10,5,2,0,0,4,4,0,0,0,2,4,1
certainli,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,5,0,1,1,0,0,0,0,8,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
certif,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,30,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,10,2,21,4,2,0,4,0,3,0,0,0,0,1,1,0,1,8,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,1,7,0,2,1,0,0,0,0
certifi,0,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,4,5,0,4,1,1,0,0,0,4,0,1,0,2,0,1,1,0,0,4,0,0,0,1,6,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,25,0,4,2,0,1,2,2,2,0,0,0,2,1,1,0,1,0,1,0
cet,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cf,0,12,0,1,100,0,1,0,1,1,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,13,0,10,0,1,0,0,0,0,0,2,0,0,1,17,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,0,0,0,13,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0
cfr,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cg,0,9,0,0,128,0,0,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cgi,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,1,10,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ch,0,12,1,4,129,1,0,0,0,0,0,8,2,1,1,0,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,2,2,3,3,6,0,1,1,18,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,3,0,0,1,0,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,1,0,0,0,0,0,0
chad,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
chain,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1
chair,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
chairman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
challeng,32,0,5,5,0,1,7,5,4,7,15,2,19,9,3,0,3,16,15,10,0,12,2,2,0,5,1,18,5,4,16,12,1,10,9,3,9,3,4,2,5,3,8,10,10,2,0,0,11,10,2,5,4,57,12,9,12,7,5,4,0,1,3,0,1,0,1,6,3,1,11,6,15,2,17,3,0,1,4,1,0,4,8,2,0,4,6,4,2,19,0,9,11,20,3,2,2,10,2
